**	a	1
**	b	1
**	ab	1
**	abc	1
**	axc	1
**	a/b	1
**	a/c	1
**	a.x	1
**	b.x	1
**	a.b.c	1
**	a.b.c.d	1
**	.b	1
**	.c	1
**	c	1
**	a///	1
**	a/./b/	0
**	abx	1
**	b.x.x	1
**	b/	1
**	a/b/c	1
**	x.c	1
**	.x	1
**	a/b.c	1
**	a/.b	1
**	a/.b/	1
**	a//b	1
**	a/b/	1
**	a/.b/c	1
**	a/./b/c	0
**	a	1
**	a	1
**	a.x	1
**	a/.b.c	1
**	a.b.c	1
**	keepdir	1
**	keepdir/file	1
**	keepdir/sub/file	1
**	keepdir/.hidden/file	1
**	.other/keepdir/sub	1
**	.other/keepdir/file.log	1
**	other/x	1
**	.keepdir	1
**	.other	1
**	keep	1
**	out/x	1
**	a.b.c.x	1
**	keep/a.log	1
**	keep/sub/b.log	1
**	keep/.h.log	1
**	keep/	1
**	a/x.c	1
**	a/b.c	1
**	b.c	1
**	.b.c	1
**	c.x	1
**	ax.c	1
**	a/.x	1
**	abc	1
**	x	1
**	y	1
**	..	0
**	.	0
**	a/x	1
**	c.d	1
**	fgh	1
**	b/c.d	1
**	x.log	1
**	keep.log	1
*.x	a/b/c	0
*.x	x.c	0
*.x	.x	1
*.x	a/b.c	0
*.x	a/.b	0
*.x	a/.b/	0
*.x	a//b	0
*.x	a/b/	0
*.x	a/.b/c	0
*.x	a/./b/c	0
*.x	a	0
*.x	a	0
*.x	a.x	1
*.x	a/.b.c	0
*.x	a.b.c	0
*.x	keepdir	0
*.x	keepdir/file	0
*.x	keepdir/sub/file	0
*.x	keepdir/.hidden/file	0
*.x	.other/keepdir/sub	0
*.x	.other/keepdir/file.log	0
*.x	other/x	0
*.x	.keepdir	0
*.x	.other	0
*.x	keep	0
*.x	out/x	0
*.x	a.b.c.x	1
*.x	keep/a.log	0
*.x	keep/sub/b.log	0
*.x	keep/.h.log	0
*.x	keep/	0
*.x	a/x.c	0
*.x	a/b.c	0
*.x	b.c	0
*.x	.b.c	0
*.x	c.x	1
*.x	ax.c	0
*.x	a/.x	0
*.x	abc	0
*.x	x	0
*.x	y	0
*.x	..	0
*.x	.	0
*.x	a/x	0
*.x	c.d	0
*.x	fgh	0
*.x	b/c.d	0
*.x	x.log	0
*.x	keep.log	0
a/b	a	0
a/b	b	0
a/b	ab	0
a/b	abc	0
a/b	axc	0
a/b	a/b	1
a/b	a/c	0
a/b	a.x	0
a/b	b.x	0
a/b	a.b.c	0
a/b	a.b.c.d	0
a/b	.b	0
a/b	.c	0
a/b	c	0
a/b	a///	0
a/b	a/./b/	0
a/b	abx	0
a/b	b.x.x	0
a/b	b/	0
a/b	a/b/c	0
a/b	x.c	0
a/b	.x	0
a/b	a/b.c	0
a/b	a/.b	0
a/b	a/.b/	0
a/b	a//b	1
a/b	a/b/	1
a/b	a/.b/c	0
a/b	a/./b/c	0
a/b	a	0
a/b	a	0
a/b	a.x	0
a/b	a/.b.c	0
a/b	a.b.c	0
a/b	keepdir	0
a/b	keepdir/file	0
a/b	keepdir/sub/file	0
a/b	keepdir/.hidden/file	0
a/b	.other/keepdir/sub	0
a/b	.other/keepdir/file.log	0
a/b	other/x	0
a/b	.keepdir	0
a/b	.other	0
a/b	keep	0
a/b	out/x	0
a/b	a.b.c.x	0
a/b	keep/a.log	0
a/b	keep/sub/b.log	0
a/b	keep/.h.log	0
a/b	keep/	0
a/b	a/x.c	0
a/b	a/b.c	0
a/b	b.c	0
a/b	.b.c	0
a/b	c.x	0
a/b	ax.c	0
a/b	a/.x	0
a/b	abc	0
a/b	x	0
a/b	y	0
a/b	..	0
a/b	.	0
a/b	a/x	0
a/b	c.d	0
a/b	fgh	0
a/b	b/c.d	0
a/b	x.log	0
a/b	keep.log	0
a/.b/**	a	0
a/.b/**	b	0
a/.b/**	ab	0
a/.b/**	abc	0
a/.b/**	axc	0
a/.b/**	a/b	0
a/.b/**	a/c	0
a/.b/**	a.x	0
a/.b/**	b.x	0
a/.b/**	a.b.c	0
a/.b/**	a.b.c.d	0
a/.b/**	.b	0
a/.b/**	.c	0
a/.b/**	c	0
a/.b/**	a///	0
a/.b/**	a/./b/	0
a/.b/**	abx	0
a/.b/**	b.x.x	0
a/.b/**	b/	0
a/.b/**	a/b/c	0
a/.b/**	x.c	0
a/.b/**	.x	0
a/.b/**	a/b.c	0
a/.b/**	a/.b	0
a/.b/**	a/.b/	1
a/.b/**	a//b	0
a/.b/**	a/b/	0
a/.b/**	a/.b/c	1
a/.b/**	a/./b/c	0
a/.b/**	a	0
a/.b/**	a	0
a/.b/**	a.x	0
a/.b/**	a/.b.c	0
a/.b/**	a.b.c	0
a/.b/**	keepdir	0
a/.b/**	keepdir/file	0
a/.b/**	keepdir/sub/file	0
a/.b/**	keepdir/.hidden/file	0
a/.b/**	.other/keepdir/sub	0
a/.b/**	.other/keepdir/file.log	0
a/.b/**	other/x	0
a/.b/**	.keepdir	0
a/.b/**	.other	0
a/.b/**	keep	0
a/.b/**	out/x	0
a/.b/**	a.b.c.x	0
a/.b/**	keep/a.log	0
a/.b/**	keep/sub/b.log	0
a/.b/**	keep/.h.log	0
a/.b/**	keep/	0
a/.b/**	a/x.c	0
a/.b/**	a/b.c	0
a/.b/**	b.c	0
a/.b/**	.b.c	0
a/.b/**	c.x	0
a/.b/**	ax.c	0
a/.b/**	a/.x	0
a/.b/**	abc	0
a/.b/**	x	0
a/.b/**	y	0
a/.b/**	..	0
a/.b/**	.	0
a/.b/**	a/x	0
a/.b/**	c.d	0
a/.b/**	fgh	0
a/.b/**	b/c.d	0
a/.b/**	x.log	0
a/.b/**	keep.log	0
a/./b	a	0
a/./b	b	0
a/./b	ab	0
a/./b	abc	0
a/./b	axc	0
a/./b	a/b	0
a/./b	a/c	0
a/./b	a.x	0
a/./b	b.x	0
a/./b	a.b.c	0
a/./b	a.b.c.d	0
a/./b	.b	0
a/./b	.c	0
a/./b	c	0
a/./b	a///	0
a/./b	a/./b/	1
a/./b	abx	0
a/./b	b.x.x	0
a/./b	b/	0
a/./b	a/b/c	0
a/./b	x.c	0
a/./b	.x	0
a/./b	a/b.c	0
a/./b	a/.b	0
a/./b	a/.b/	0
a/./b	a//b	0
a/./b	a/b/	0
a/./b	a/.b/c	0
a/./b	a/./b/c	0
a/./b	a	0
a/./b	a	0
a/./b	a.x	0
a/./b	a/.b.c	0
a/./b	a.b.c	0
a/./b	keepdir	0
a/./b	keepdir/file	0
a/./b	keepdir/sub/file	0
a/./b	keepdir/.hidden/file	0
a/./b	.other/keepdir/sub	0
a/./b	.other/keepdir/file.log	0
a/./b	other/x	0
a/./b	.keepdir	0
a/./b	.other	0
a/./b	keep	0
a/./b	out/x	0
a/./b	a.b.c.x	0
a/./b	keep/a.log	0
a/./b	keep/sub/b.log	0
a/./b	keep/.h.log	0
a/./b	keep/	0
a/./b	a/x.c	0
a/./b	a/b.c	0
a/./b	b.c	0
a/./b	.b.c	0
a/./b	c.x	0
a/./b	ax.c	0
a/./b	a/.x	0
a/./b	abc	0
a/./b	x	0
a/./b	y	0
a/./b	..	0
a/./b	.	0
a/./b	a/x	0
a/./b	c.d	0
a/./b	fgh	0
a/./b	b/c.d	0
a/./b	x.log	0
a/./b	keep.log	0
a[b]c	a	0
a[b]c	b	0
a[b]c	ab	0
a[b]c	abc	1
a[b]c	axc	0
a[b]c	a/b	0
a[b]c	a/c	0
a[b]c	a.x	0
a[b]c	b.x	0
a[b]c	a.b.c	0
a[b]c	a.b.c.d	0
a[b]c	.b	0
a[b]c	.c	0
a[b]c	c	0
a[b]c	a///	0
a[b]c	a/./b/	0
a[b]c	abx	0
a[b]c	b.x.x	0
a[b]c	b/	0
a[b]c	a/b/c	0
a[b]c	x.c	0
a[b]c	.x	0
a[b]c	a/b.c	0
a[b]c	a/.b	0
a[b]c	a/.b/	0
a[b]c	a//b	0
a[b]c	a/b/	0
a[b]c	a/.b/c	0
a[b]c	a/./b/c	0
a[b]c	a	0
a[b]c	a	0
a[b]c	a.x	0
a[b]c	a/.b.c	0
a[b]c	a.b.c	0
a[b]c	keepdir	0
a[b]c	keepdir/file	0
a[b]c	keepdir/sub/file	0
a[b]c	keepdir/.hidden/file	0
a[b]c	.other/keepdir/sub	0
a[b]c	.other/keepdir/file.log	0
a[b]c	other/x	0
a[b]c	.keepdir	0
a[b]c	.other	0
a[b]c	keep	0
a[b]c	out/x	0
a[b]c	a.b.c.x	0
a[b]c	keep/a.log	0
a[b]c	keep/sub/b.log	0
a[b]c	keep/.h.log	0
a[b]c	keep/	0
a[b]c	a/x.c	0
a[b]c	a/b.c	0
a[b]c	b.c	0
a[b]c	.b.c	0
a[b]c	c.x	0
a[b]c	ax.c	0
a[b]c	a/.x	0
a[b]c	abc	1
a[b]c	x	0
a[b]c	y	0
a[b]c	..	0
a[b]c	.	0
a[b]c	a/x	0
a[b]c	c.d	0
a[b]c	fgh	0
a[b]c	b/c.d	0
a[b]c	x.log	0
a[b]c	keep.log	0
a[x]c	a	0
a[x]c	b	0
a[x]c	ab	0
a[x]c	abc	0
a[x]c	axc	1
a[x]c	a/b	0
a[x]c	a/c	0
a[x]c	a.x	0
a[x]c	b.x	0
a[x]c	a.b.c	0
a[x]c	a.b.c.d	0
a[x]c	.b	0
a[x]c	.c	0
a[x]c	c	0
a[x]c	a///	0
a[x]c	a/./b/	0
a[x]c	abx	0
a[x]c	b.x.x	0
a[x]c	b/	0
a[x]c	a/b/c	0
a[x]c	x.c	0
a[x]c	.x	0
a[x]c	a/b.c	0
a[x]c	a/.b	0
a[x]c	a/.b/	0
a[x]c	a//b	0
a[x]c	a/b/	0
a[x]c	a/.b/c	0
a[x]c	a/./b/c	0
a[x]c	a	0
a[x]c	a	0
a[x]c	a.x	0
a[x]c	a/.b.c	0
a[x]c	a.b.c	0
a[x]c	keepdir	0
a[x]c	keepdir/file	0
a[x]c	keepdir/sub/file	0
a[x]c	keepdir/.hidden/file	0
a[x]c	.other/keepdir/sub	0
a[x]c	.other/keepdir/file.log	0
a[x]c	other/x	0
a[x]c	.keepdir	0
a[x]c	.other	0
a[x]c	keep	0
a[x]c	out/x	0
a[x]c	a.b.c.x	0
a[x]c	keep/a.log	0
a[x]c	keep/sub/b.log	0
a[x]c	keep/.h.log	0
a[x]c	keep/	0
a[x]c	a/x.c	0
a[x]c	a/b.c	0
a[x]c	b.c	0
a[x]c	.b.c	0
a[x]c	c.x	0
a[x]c	ax.c	0
a[x]c	a/.x	0
a[x]c	abc	0
a[x]c	x	0
a[x]c	y	0
a[x]c	..	0
a[x]c	.	0
a[x]c	a/x	0
a[x]c	c.d	0
a[x]c	fgh	0
a[x]c	b/c.d	0
a[x]c	x.log	0
a[x]c	keep.log	0
[b]	a	0
[b]	b	1
[b]	ab	0
[b]	abc	0
[b]	axc	0
[b]	a/b	0
[b]	a/c	0
[b]	a.x	0
[b]	b.x	0
[b]	a.b.c	0
[b]	a.b.c.d	0
[b]	.b	0
[b]	.c	0
[b]	c	0
[b]	a///	0
[b]	a/./b/	0
[b]	abx	0
[b]	b.x.x	0
[b]	b/	1
[b]	a/b/c	0
[b]	x.c	0
[b]	.x	0
[b]	a/b.c	0
[b]	a/.b	0
[b]	a/.b/	0
[b]	a//b	0
[b]	a/b/	0
[b]	a/.b/c	0
[b]	a/./b/c	0
[b]	a	0
[b]	a	0
[b]	a.x	0
[b]	a/.b.c	0
[b]	a.b.c	0
[b]	keepdir	0
[b]	keepdir/file	0
[b]	keepdir/sub/file	0
[b]	keepdir/.hidden/file	0
[b]	.other/keepdir/sub	0
[b]	.other/keepdir/file.log	0
[b]	other/x	0
[b]	.keepdir	0
[b]	.other	0
[b]	keep	0
[b]	out/x	0
[b]	a.b.c.x	0
[b]	keep/a.log	0
[b]	keep/sub/b.log	0
[b]	keep/.h.log	0
[b]	keep/	0
[b]	a/x.c	0
[b]	a/b.c	0
[b]	b.c	0
[b]	.b.c	0
[b]	c.x	0
[b]	ax.c	0
[b]	a/.x	0
[b]	abc	0
[b]	x	0
[b]	y	0
[b]	..	0
[b]	.	0
[b]	a/x	0
[b]	c.d	0
[b]	fgh	0
[b]	b/c.d	0
[b]	x.log	0
[b]	keep.log	0
[^b]	a	1
[^b]	b	0
[^b]	ab	0
[^b]	abc	0
[^b]	axc	0
[^b]	a/b	0
[^b]	a/c	0
[^b]	a.x	0
[^b]	b.x	0
[^b]	a.b.c	0
[^b]	a.b.c.d	0
[^b]	.b	0
[^b]	.c	0
[^b]	c	1
[^b]	a///	1
[^b]	a/./b/	0
[^b]	abx	0
[^b]	b.x.x	0
[^b]	b/	0
[^b]	a/b/c	0
[^b]	x.c	0
[^b]	.x	0
[^b]	a/b.c	0
[^b]	a/.b	0
[^b]	a/.b/	0
[^b]	a//b	0
[^b]	a/b/	0
[^b]	a/.b/c	0
[^b]	a/./b/c	0
[^b]	a	1
[^b]	a	1
[^b]	a.x	0
[^b]	a/.b.c	0
[^b]	a.b.c	0
[^b]	keepdir	0
[^b]	keepdir/file	0
[^b]	keepdir/sub/file	0
[^b]	keepdir/.hidden/file	0
[^b]	.other/keepdir/sub	0
[^b]	.other/keepdir/file.log	0
[^b]	other/x	0
[^b]	.keepdir	0
[^b]	.other	0
[^b]	keep	0
[^b]	out/x	0
[^b]	a.b.c.x	0
[^b]	keep/a.log	0
[^b]	keep/sub/b.log	0
[^b]	keep/.h.log	0
[^b]	keep/	0
[^b]	a/x.c	0
[^b]	a/b.c	0
[^b]	b.c	0
[^b]	.b.c	0
[^b]	c.x	0
[^b]	ax.c	0
[^b]	a/.x	0
[^b]	abc	0
[^b]	x	1
[^b]	y	1
[^b]	..	0
[^b]	.	0
[^b]	a/x	0
[^b]	c.d	0
[^b]	fgh	0
[^b]	b/c.d	0
[^b]	x.log	0
[^b]	keep.log	0
a[^b]	a	0
a[^b]	b	0
a[^b]	ab	0
a[^b]	abc	0
a[^b]	axc	0
a[^b]	a/b	0
a[^b]	a/c	0
a[^b]	a.x	0
a[^b]	b.x	0
a[^b]	a.b.c	0
a[^b]	a.b.c.d	0
a[^b]	.b	0
a[^b]	.c	0
a[^b]	c	0
a[^b]	a///	0
a[^b]	a/./b/	0
a[^b]	abx	0
a[^b]	b.x.x	0
a[^b]	b/	0
a[^b]	a/b/c	0
a[^b]	x.c	0
a[^b]	.x	0
a[^b]	a/b.c	0
a[^b]	a/.b	0
a[^b]	a/.b/	0
a[^b]	a//b	0
a[^b]	a/b/	0
a[^b]	a/.b/c	0
a[^b]	a/./b/c	0
a[^b]	a	0
a[^b]	a	0
a[^b]	a.x	0
a[^b]	a/.b.c	0
a[^b]	a.b.c	0
a[^b]	keepdir	0
a[^b]	keepdir/file	0
a[^b]	keepdir/sub/file	0
a[^b]	keepdir/.hidden/file	0
a[^b]	.other/keepdir/sub	0
a[^b]	.other/keepdir/file.log	0
a[^b]	other/x	0
a[^b]	.keepdir	0
a[^b]	.other	0
a[^b]	keep	0
a[^b]	out/x	0
a[^b]	a.b.c.x	0
a[^b]	keep/a.log	0
a[^b]	keep/sub/b.log	0
a[^b]	keep/.h.log	0
a[^b]	keep/	0
a[^b]	a/x.c	0
a[^b]	a/b.c	0
a[^b]	b.c	0
a[^b]	.b.c	0
a[^b]	c.x	0
a[^b]	ax.c	0
a[^b]	a/.x	0
a[^b]	abc	0
a[^b]	x	0
a[^b]	y	0
a[^b]	..	0
a[^b]	.	0
a[^b]	a/x	0
a[^b]	c.d	0
a[^b]	fgh	0
a[^b]	b/c.d	0
a[^b]	x.log	0
a[^b]	keep.log	0
b{,}	a	0
b{,}	b	1
b{,}	ab	0
b{,}	abc	0
b{,}	axc	0
b{,}	a/b	0
b{,}	a/c	0
b{,}	a.x	0
b{,}	b.x	0
b{,}	a.b.c	0
b{,}	a.b.c.d	0
b{,}	.b	0
b{,}	.c	0
b{,}	c	0
b{,}	a///	0
b{,}	a/./b/	0
b{,}	abx	0
b{,}	b.x.x	0
b{,}	b/	1
b{,}	a/b/c	0
b{,}	x.c	0
b{,}	.x	0
b{,}	a/b.c	0
b{,}	a/.b	0
b{,}	a/.b/	0
b{,}	a//b	0
b{,}	a/b/	0
b{,}	a/.b/c	0
b{,}	a/./b/c	0
b{,}	a	0
b{,}	a	0
b{,}	a.x	0
b{,}	a/.b.c	0
b{,}	a.b.c	0
b{,}	keepdir	0
b{,}	keepdir/file	0
b{,}	keepdir/sub/file	0
b{,}	keepdir/.hidden/file	0
b{,}	.other/keepdir/sub	0
b{,}	.other/keepdir/file.log	0
b{,}	other/x	0
b{,}	.keepdir	0
b{,}	.other	0
b{,}	keep	0
b{,}	out/x	0
b{,}	a.b.c.x	0
b{,}	keep/a.log	0
b{,}	keep/sub/b.log	0
b{,}	keep/.h.log	0
b{,}	keep/	0
b{,}	a/x.c	0
b{,}	a/b.c	0
b{,}	b.c	0
b{,}	.b.c	0
b{,}	c.x	0
b{,}	ax.c	0
b{,}	a/.x	0
b{,}	abc	0
b{,}	x	0
b{,}	y	0
b{,}	..	0
b{,}	.	0
b{,}	a/x	0
b{,}	c.d	0
b{,}	fgh	0
b{,}	b/c.d	0
b{,}	x.log	0
b{,}	keep.log	0
{,}b	a	0
{,}b	b	1
{,}b	ab	0
{,}b	abc	0
{,}b	axc	0
{,}b	a/b	0
{,}b	a/c	0
{,}b	a.x	0
{,}b	b.x	0
{,}b	a.b.c	0
{,}b	a.b.c.d	0
{,}b	.b	0
{,}b	.c	0
{,}b	c	0
{,}b	a///	0
{,}b	a/./b/	0
{,}b	abx	0
{,}b	b.x.x	0
{,}b	b/	1
{,}b	a/b/c	0
{,}b	x.c	0
{,}b	.x	0
{,}b	a/b.c	0
{,}b	a/.b	0
{,}b	a/.b/	0
{,}b	a//b	0
{,}b	a/b/	0
{,}b	a/.b/c	0
{,}b	a/./b/c	0
{,}b	a	0
{,}b	a	0
{,}b	a.x	0
{,}b	a/.b.c	0
{,}b	a.b.c	0
{,}b	keepdir	0
{,}b	keepdir/file	0
{,}b	keepdir/sub/file	0
{,}b	keepdir/.hidden/file	0
{,}b	.other/keepdir/sub	0
{,}b	.other/keepdir/file.log	0
{,}b	other/x	0
{,}b	.keepdir	0
{,}b	.other	0
{,}b	keep	0
{,}b	out/x	0
{,}b	a.b.c.x	0
{,}b	keep/a.log	0
{,}b	keep/sub/b.log	0
{,}b	keep/.h.log	0
{,}b	keep/	0
{,}b	a/x.c	0
{,}b	a/b.c	0
{,}b	b.c	0
{,}b	.b.c	0
{,}b	c.x	0
{,}b	ax.c	0
{,}b	a/.x	0
{,}b	abc	0
{,}b	x	0
{,}b	y	0
{,}b	..	0
{,}b	.	0
{,}b	a/x	0
{,}b	c.d	0
{,}b	fgh	0
{,}b	b/c.d	0
{,}b	x.log	0
{,}b	keep.log	0
c{,b}	a	0
c{,b}	b	0
c{,b}	ab	0
c{,b}	abc	0
c{,b}	axc	0
c{,b}	a/b	0
c{,b}	a/c	0
c{,b}	a.x	0
c{,b}	b.x	0
c{,b}	a.b.c	0
c{,b}	a.b.c.d	0
c{,b}	.b	0
c{,b}	.c	0
c{,b}	c	1
c{,b}	a///	0
c{,b}	a/./b/	0
c{,b}	abx	0
c{,b}	b.x.x	0
c{,b}	b/	0
c{,b}	a/b/c	0
c{,b}	x.c	0
c{,b}	.x	0
c{,b}	a/b.c	0
c{,b}	a/.b	0
c{,b}	a/.b/	0
c{,b}	a//b	0
c{,b}	a/b/	0
c{,b}	a/.b/c	0
c{,b}	a/./b/c	0
c{,b}	a	0
c{,b}	a	0
c{,b}	a.x	0
c{,b}	a/.b.c	0
c{,b}	a.b.c	0
c{,b}	keepdir	0
c{,b}	keepdir/file	0
c{,b}	keepdir/sub/file	0
c{,b}	keepdir/.hidden/file	0
c{,b}	.other/keepdir/sub	0
c{,b}	.other/keepdir/file.log	0
c{,b}	other/x	0
c{,b}	.keepdir	0
c{,b}	.other	0
c{,b}	keep	0
c{,b}	out/x	0
c{,b}	a.b.c.x	0
c{,b}	keep/a.log	0
c{,b}	keep/sub/b.log	0
c{,b}	keep/.h.log	0
c{,b}	keep/	0
c{,b}	a/x.c	0
c{,b}	a/b.c	0
c{,b}	b.c	0
c{,b}	.b.c	0
c{,b}	c.x	0
c{,b}	ax.c	0
c{,b}	a/.x	0
c{,b}	abc	0
c{,b}	x	0
c{,b}	y	0
c{,b}	..	0
c{,b}	.	0
c{,b}	a/x	0
c{,b}	c.d	0
c{,b}	fgh	0
c{,b}	b/c.d	0
c{,b}	x.log	0
c{,b}	keep.log	0
{,}{,}x	a	0
{,}{,}x	b	0
{,}{,}x	ab	0
{,}{,}x	abc	0
{,}{,}x	axc	0
{,}{,}x	a/b	0
{,}{,}x	a/c	0
{,}{,}x	a.x	0
{,}{,}x	b.x	0
{,}{,}x	a.b.c	0
{,}{,}x	a.b.c.d	0
{,}{,}x	.b	0
{,}{,}x	.c	0
{,}{,}x	c	0
{,}{,}x	a///	0
{,}{,}x	a/./b/	0
{,}{,}x	abx	0
{,}{,}x	b.x.x	0
{,}{,}x	b/	0
{,}{,}x	a/b/c	0
{,}{,}x	x.c	0
{,}{,}x	.x	0
{,}{,}x	a/b.c	0
{,}{,}x	a/.b	0
{,}{,}x	a/.b/	0
{,}{,}x	a//b	0
{,}{,}x	a/b/	0
{,}{,}x	a/.b/c	0
{,}{,}x	a/./b/c	0
{,}{,}x	a	0
{,}{,}x	a	0
{,}{,}x	a.x	0
{,}{,}x	a/.b.c	0
{,}{,}x	a.b.c	0
{,}{,}x	keepdir	0
{,}{,}x	keepdir/file	0
{,}{,}x	keepdir/sub/file	0
{,}{,}x	keepdir/.hidden/file	0
{,}{,}x	.other/keepdir/sub	0
{,}{,}x	.other/keepdir/file.log	0
{,}{,}x	other/x	0
{,}{,}x	.keepdir	0
{,}{,}x	.other	0
{,}{,}x	keep	0
{,}{,}x	out/x	0
{,}{,}x	a.b.c.x	0
{,}{,}x	keep/a.log	0
{,}{,}x	keep/sub/b.log	0
{,}{,}x	keep/.h.log	0
{,}{,}x	keep/	0
{,}{,}x	a/x.c	0
{,}{,}x	a/b.c	0
{,}{,}x	b.c	0
{,}{,}x	.b.c	0
{,}{,}x	c.x	0
{,}{,}x	ax.c	0
{,}{,}x	a/.x	0
{,}{,}x	abc	0
{,}{,}x	x	1
{,}{,}x	y	0
{,}{,}x	..	0
{,}{,}x	.	0
{,}{,}x	a/x	0
{,}{,}x	c.d	0
{,}{,}x	fgh	0
{,}{,}x	b/c.d	0
{,}{,}x	x.log	0
{,}{,}x	keep.log	0
{a,{b,c}}	a	1
{a,{b,c}}	b	1
{a,{b,c}}	ab	0
{a,{b,c}}	abc	0
{a,{b,c}}	axc	0
{a,{b,c}}	a/b	0
{a,{b,c}}	a/c	0
{a,{b,c}}	a.x	0
{a,{b,c}}	b.x	0
{a,{b,c}}	a.b.c	0
{a,{b,c}}	a.b.c.d	0
{a,{b,c}}	.b	0
{a,{b,c}}	.c	0
{a,{b,c}}	c	1
{a,{b,c}}	a///	1
{a,{b,c}}	a/./b/	0
{a,{b,c}}	abx	0
{a,{b,c}}	b.x.x	0
{a,{b,c}}	b/	1
{a,{b,c}}	a/b/c	0
{a,{b,c}}	x.c	0
{a,{b,c}}	.x	0
{a,{b,c}}	a/b.c	0
{a,{b,c}}	a/.b	0
{a,{b,c}}	a/.b/	0
{a,{b,c}}	a//b	0
{a,{b,c}}	a/b/	0
{a,{b,c}}	a/.b/c	0
{a,{b,c}}	a/./b/c	0
{a,{b,c}}	a	1
{a,{b,c}}	a	1
{a,{b,c}}	a.x	0
{a,{b,c}}	a/.b.c	0
{a,{b,c}}	a.b.c	0
{a,{b,c}}	keepdir	0
{a,{b,c}}	keepdir/file	0
{a,{b,c}}	keepdir/sub/file	0
{a,{b,c}}	keepdir/.hidden/file	0
{a,{b,c}}	.other/keepdir/sub	0
{a,{b,c}}	.other/keepdir/file.log	0
{a,{b,c}}	other/x	0
{a,{b,c}}	.keepdir	0
{a,{b,c}}	.other	0
{a,{b,c}}	keep	0
{a,{b,c}}	out/x	0
{a,{b,c}}	a.b.c.x	0
{a,{b,c}}	keep/a.log	0
{a,{b,c}}	keep/sub/b.log	0
{a,{b,c}}	keep/.h.log	0
{a,{b,c}}	keep/	0
{a,{b,c}}	a/x.c	0
{a,{b,c}}	a/b.c	0
{a,{b,c}}	b.c	0
{a,{b,c}}	.b.c	0
{a,{b,c}}	c.x	0
{a,{b,c}}	ax.c	0
{a,{b,c}}	a/.x	0
{a,{b,c}}	abc	0
{a,{b,c}}	x	0
{a,{b,c}}	y	0
{a,{b,c}}	..	0
{a,{b,c}}	.	0
{a,{b,c}}	a/x	0
{a,{b,c}}	c.d	0
{a,{b,c}}	fgh	0
{a,{b,c}}	b/c.d	0
{a,{b,c}}	x.log	0
{a,{b,c}}	keep.log	0
a**b	a	0
a**b	b	0
a**b	ab	1
a**b	abc	0
a**b	axc	0
a**b	a/b	0
a**b	a/c	0
a**b	a.x	0
a**b	b.x	0
a**b	a.b.c	0
a**b	a.b.c.d	0
a**b	.b	0
a**b	.c	0
a**b	c	0
a**b	a///	0
a**b	a/./b/	0
a**b	abx	0
a**b	b.x.x	0
a**b	b/	0
a**b	a/b/c	0
a**b	x.c	0
a**b	.x	0
a**b	a/b.c	0
a**b	a/.b	0
a**b	a/.b/	0
a**b	a//b	0
a**b	a/b/	0
a**b	a/.b/c	0
a**b	a/./b/c	0
a**b	a	0
a**b	a	0
a**b	a.x	0
a**b	a/.b.c	0
a**b	a.b.c	0
a**b	keepdir	0
a**b	keepdir/file	0
a**b	keepdir/sub/file	0
a**b	keepdir/.hidden/file	0
a**b	.other/keepdir/sub	0
a**b	.other/keepdir/file.log	0
a**b	other/x	0
a**b	.keepdir	0
a**b	.other	0
a**b	keep	0
a**b	out/x	0
a**b	a.b.c.x	0
a**b	keep/a.log	0
a**b	keep/sub/b.log	0
a**b	keep/.h.log	0
a**b	keep/	0
a**b	a/x.c	0
a**b	a/b.c	0
a**b	b.c	0
a**b	.b.c	0
a**b	c.x	0
a**b	ax.c	0
a**b	a/.x	0
a**b	abc	0
a**b	x	0
a**b	y	0
a**b	..	0
a**b	.	0
a**b	a/x	0
a**b	c.d	0
a**b	fgh	0
a**b	b/c.d	0
a**b	x.log	0
a**b	keep.log	0
a//b	a	0
a//b	b	0
a//b	ab	0
a//b	abc	0
a//b	axc	0
a//b	a/b	1
a//b	a/c	0
a//b	a.x	0
a//b	b.x	0
a//b	a.b.c	0
a//b	a.b.c.d	0
a//b	.b	0
a//b	.c	0
a//b	c	0
a//b	a///	0
a//b	a/./b/	0
a//b	abx	0
a//b	b.x.x	0
a//b	b/	0
a//b	a/b/c	0
a//b	x.c	0
a//b	.x	0
a//b	a/b.c	0
a//b	a/.b	0
a//b	a/.b/	0
a//b	a//b	1
a//b	a/b/	1
a//b	a/.b/c	0
a//b	a/./b/c	0
a//b	a	0
a//b	a	0
a//b	a.x	0
a//b	a/.b.c	0
a//b	a.b.c	0
a//b	keepdir	0
a//b	keepdir/file	0
a//b	keepdir/sub/file	0
a//b	keepdir/.hidden/file	0
a//b	.other/keepdir/sub	0
a//b	.other/keepdir/file.log	0
a//b	other/x	0
a//b	.keepdir	0
a//b	.other	0
a//b	keep	0
a//b	out/x	0
a//b	a.b.c.x	0
a//b	keep/a.log	0
a//b	keep/sub/b.log	0
a//b	keep/.h.log	0
a//b	keep/	0
a//b	a/x.c	0
a//b	a/b.c	0
a//b	b.c	0
a//b	.b.c	0
a//b	c.x	0
a//b	ax.c	0
a//b	a/.x	0
a//b	abc	0
a//b	x	0
a//b	y	0
a//b	..	0
a//b	.	0
a//b	a/x	0
a//b	c.d	0
a//b	fgh	0
a//b	b/c.d	0
a//b	x.log	0
a//b	keep.log	0
keepdir/**	a	0
keepdir/**	b	0
