**	x	1=>1
**	x	0=>1
**	ax	1=>1
**	ax	0=>1
**	ab	1=>1
**	ab	0=>1
**	a/b	1=>1
**	a/b	0=>1
**	a/x	1=>1
**	a/x	0=>1
**	a/.b	1=>1
**	a/.b	0=>0
**	a/.b/x	1=>1
**	a/.b/x	0=>0
**	b/x	1=>1
**	b/x	0=>1
**	keepdir	1=>1
**	keepdir	0=>1
**	keepdir/f	1=>1
**	keepdir/f	0=>1
**	keepdir/./f	1=>0
**	keepdir/./f	0=>0
**	.b/.x	1=>1
**	.b/.x	0=>0
**	.b	1=>1
**	.b	0=>0
**	keep/x.log	1=>1
**	keep/x.log	0=>1
**	keep/.x.log	1=>1
**	keep/.x.log	0=>0
**	keep/a/b.log	1=>1
**	keep/a/b.log	0=>1
**	a/x	1=>1
**	a/x	0=>1
**	b/x	1=>1
**	b/x	0=>1
**	.y/x	1=>1
**	.y/x	0=>0
**	.x	1=>1
**	.x	0=>0
**	x.d	1=>1
**	x.d	0=>1
**	.keepdir	1=>1
**	.keepdir	0=>0
**	keepdir/.keepdir	1=>1
**	keepdir/.keepdir	0=>0
**	keep.log	1=>1
**	keep.log	0=>1
**	a.log	1=>1
**	a.log	0=>1
**	.a.log	1=>1
**	.a.log	0=>0
**	keep/sub.log	1=>1
**	keep/sub.log	0=>1
**	x.log	1=>1
**	x.log	0=>1
**	y.log	1=>1
**	y.log	0=>1
out/**/x	keep/a/b.log	1=>0
out/**/x	keep/a/b.log	0=>0
out/**/x	a/x	1=>0
out/**/x	a/x	0=>0
out/**/x	b/x	1=>0
out/**/x	b/x	0=>0
out/**/x	.y/x	1=>0
out/**/x	.y/x	0=>0
out/**/x	.x	1=>0
out/**/x	.x	0=>0
out/**/x	x.d	1=>0
out/**/x	x.d	0=>0
out/**/x	.keepdir	1=>0
out/**/x	.keepdir	0=>0
out/**/x	keepdir/.keepdir	1=>0
out/**/x	keepdir/.keepdir	0=>0
out/**/x	keep.log	1=>0
out/**/x	keep.log	0=>0
out/**/x	a.log	1=>0
out/**/x	a.log	0=>0
out/**/x	.a.log	1=>0
out/**/x	.a.log	0=>0
out/**/x	keep/sub.log	1=>0
out/**/x	keep/sub.log	0=>0
out/**/x	x.log	1=>0
out/**/x	x.log	0=>0
out/**/x	y.log	1=>0
out/**/x	y.log	0=>0
keep/*.log	x	1=>0
keep/*.log	x	0=>0
keep/*.log	ax	1=>0
keep/*.log	ax	0=>0
keep/*.log	ab	1=>0
keep/*.log	ab	0=>0
keep/*.log	a/b	1=>0
keep/*.log	a/b	0=>0
keep/*.log	a/x	1=>0
keep/*.log	a/x	0=>0
keep/*.log	a/.b	1=>0
keep/*.log	a/.b	0=>0
keep/*.log	a/.b/x	1=>0
keep/*.log	a/.b/x	0=>0
keep/*.log	b/x	1=>0
keep/*.log	b/x	0=>0
keep/*.log	keepdir	1=>0
keep/*.log	keepdir	0=>0
keep/*.log	keepdir/f	1=>0
keep/*.log	keepdir/f	0=>0
keep/*.log	keepdir/./f	1=>0
keep/*.log	keepdir/./f	0=>0
keep/*.log	.b/.x	1=>0
keep/*.log	.b/.x	0=>0
keep/*.log	.b	1=>0
keep/*.log	.b	0=>0
keep/*.log	keep/x.log	1=>1
keep/*.log	keep/x.log	0=>1
keep/*.log	keep/.x.log	1=>1
keep/*.log	keep/.x.log	0=>0
keep/*.log	keep/a/b.log	1=>0
keep/*.log	keep/a/b.log	0=>0
keep/*.log	a/x	1=>0
keep/*.log	a/x	0=>0
keep/*.log	b/x	1=>0
keep/*.log	b/x	0=>0
keep/*.log	.y/x	1=>0
keep/*.log	.y/x	0=>0
keep/*.log	.x	1=>0
keep/*.log	.x	0=>0
keep/*.log	x.d	1=>0
keep/*.log	x.d	0=>0
keep/*.log	.keepdir	1=>0
keep/*.log	.keepdir	0=>0
keep/*.log	keepdir/.keepdir	1=>0
keep/*.log	keepdir/.keepdir	0=>0
keep/*.log	keep.log	1=>0
keep/*.log	keep.log	0=>0
keep/*.log	a.log	1=>0
keep/*.log	a.log	0=>0
keep/*.log	.a.log	1=>0
keep/*.log	.a.log	0=>0
keep/*.log	keep/sub.log	1=>1
keep/*.log	keep/sub.log	0=>1
keep/*.log	x.log	1=>0
keep/*.log	x.log	0=>0
keep/*.log	y.log	1=>0
keep/*.log	y.log	0=>0
keep/**.log	x	1=>0
keep/**.log	x	0=>0
keep/**.log	ax	1=>0
keep/**.log	ax	0=>0
keep/**.log	ab	1=>0
keep/**.log	ab	0=>0
keep/**.log	a/b	1=>0
keep/**.log	a/b	0=>0
keep/**.log	a/x	1=>0
keep/**.log	a/x	0=>0
keep/**.log	a/.b	1=>0
keep/**.log	a/.b	0=>0
keep/**.log	a/.b/x	1=>0
keep/**.log	a/.b/x	0=>0
keep/**.log	b/x	1=>0
keep/**.log	b/x	0=>0
keep/**.log	keepdir	1=>0
keep/**.log	keepdir	0=>0
keep/**.log	keepdir/f	1=>0
keep/**.log	keepdir/f	0=>0
keep/**.log	keepdir/./f	1=>0
keep/**.log	keepdir/./f	0=>0
keep/**.log	.b/.x	1=>0
keep/**.log	.b/.x	0=>0
keep/**.log	.b	1=>0
keep/**.log	.b	0=>0
keep/**.log	keep/x.log	1=>1
keep/**.log	keep/x.log	0=>1
keep/**.log	keep/.x.log	1=>1
keep/**.log	keep/.x.log	0=>0
keep/**.log	keep/a/b.log	1=>0
keep/**.log	keep/a/b.log	0=>0
keep/**.log	a/x	1=>0
keep/**.log	a/x	0=>0
keep/**.log	b/x	1=>0
keep/**.log	b/x	0=>0
keep/**.log	.y/x	1=>0
keep/**.log	.y/x	0=>0
keep/**.log	.x	1=>0
keep/**.log	.x	0=>0
keep/**.log	x.d	1=>0
keep/**.log	x.d	0=>0
keep/**.log	.keepdir	1=>0
keep/**.log	.keepdir	0=>0
keep/**.log	keepdir/.keepdir	1=>0
keep/**.log	keepdir/.keepdir	0=>0
keep/**.log	keep.log	1=>0
keep/**.log	keep.log	0=>0
keep/**.log	a.log	1=>0
keep/**.log	a.log	0=>0
keep/**.log	.a.log	1=>0
keep/**.log	.a.log	0=>0
keep/**.log	keep/sub.log	1=>1
keep/**.log	keep/sub.log	0=>1
keep/**.log	x.log	1=>0
keep/**.log	x.log	0=>0
keep/**.log	y.log	1=>0
keep/**.log	y.log	0=>0
{keepdir/**,.other/keepdir/**}	x	1=>0
{keepdir/**,.other/keepdir/**}	x	0=>0
{keepdir/**,.other/keepdir/**}	ax	1=>0
{keepdir/**,.other/keepdir/**}	ax	0=>0
{keepdir/**,.other/keepdir/**}	ab	1=>0
{keepdir/**,.other/keepdir/**}	ab	0=>0
{keepdir/**,.other/keepdir/**}	a/b	1=>0
{keepdir/**,.other/keepdir/**}	a/b	0=>0
{keepdir/**,.other/keepdir/**}	a/x	1=>0
{keepdir/**,.other/keepdir/**}	a/x	0=>0
{keepdir/**,.other/keepdir/**}	a/.b	1=>0
{keepdir/**,.other/keepdir/**}	a/.b	0=>0
{keepdir/**,.other/keepdir/**}	a/.b/x	1=>0
{keepdir/**,.other/keepdir/**}	a/.b/x	0=>0
{keepdir/**,.other/keepdir/**}	b/x	1=>0
{keepdir/**,.other/keepdir/**}	b/x	0=>0
{keepdir/**,.other/keepdir/**}	keepdir	1=>0
{keepdir/**,.other/keepdir/**}	keepdir	0=>0
{keepdir/**,.other/keepdir/**}	keepdir/f	1=>1
{keepdir/**,.other/keepdir/**}	keepdir/f	0=>1
{keepdir/**,.other/keepdir/**}	keepdir/./f	1=>0
{keepdir/**,.other/keepdir/**}	keepdir/./f	0=>0
{keepdir/**,.other/keepdir/**}	.b/.x	1=>0
{keepdir/**,.other/keepdir/**}	.b/.x	0=>0
{keepdir/**,.other/keepdir/**}	.b	1=>0
{keepdir/**,.other/keepdir/**}	.b	0=>0
{keepdir/**,.other/keepdir/**}	keep/x.log	1=>0
{keepdir/**,.other/keepdir/**}	keep/x.log	0=>0
{keepdir/**,.other/keepdir/**}	keep/.x.log	1=>0
{keepdir/**,.other/keepdir/**}	keep/.x.log	0=>0
{keepdir/**,.other/keepdir/**}	keep/a/b.log	1=>0
{keepdir/**,.other/keepdir/**}	keep/a/b.log	0=>0
{keepdir/**,.other/keepdir/**}	a/x	1=>0
{keepdir/**,.other/keepdir/**}	a/x	0=>0
{keepdir/**,.other/keepdir/**}	b/x	1=>0
{keepdir/**,.other/keepdir/**}	b/x	0=>0
{keepdir/**,.other/keepdir/**}	.y/x	1=>0
{keepdir/**,.other/keepdir/**}	.y/x	0=>0
{keepdir/**,.other/keepdir/**}	.x	1=>0
{keepdir/**,.other/keepdir/**}	.x	0=>0
{keepdir/**,.other/keepdir/**}	x.d	1=>0
{keepdir/**,.other/keepdir/**}	x.d	0=>0
{keepdir/**,.other/keepdir/**}	.keepdir	1=>0
{keepdir/**,.other/keepdir/**}	.keepdir	0=>0
{keepdir/**,.other/keepdir/**}	keepdir/.keepdir	1=>1
{keepdir/**,.other/keepdir/**}	keepdir/.keepdir	0=>0
{keepdir/**,.other/keepdir/**}	keep.log	1=>0
{keepdir/**,.other/keepdir/**}	keep.log	0=>0
{keepdir/**,.other/keepdir/**}	a.log	1=>0
{keepdir/**,.other/keepdir/**}	a.log	0=>0
{keepdir/**,.other/keepdir/**}	.a.log	1=>0
{keepdir/**,.other/keepdir/**}	.a.log	0=>0
{keepdir/**,.other/keepdir/**}	keep/sub.log	1=>0
{keepdir/**,.other/keepdir/**}	keep/sub.log	0=>0
{keepdir/**,.other/keepdir/**}	x.log	1=>0
{keepdir/**,.other/keepdir/**}	x.log	0=>0
{keepdir/**,.other/keepdir/**}	y.log	1=>0
{keepdir/**,.other/keepdir/**}	y.log	0=>0
![keep/].log	x	1=>1
![keep/].log	x	0=>1
![keep/].log	ax	1=>1
![keep/].log	ax	0=>1
![keep/].log	ab	1=>1
![keep/].log	ab	0=>1
![keep/].log	a/b	1=>1
![keep/].log	a/b	0=>1
![keep/].log	a/x	1=>1
![keep/].log	a/x	0=>1
![keep/].log	a/.b	1=>1
![keep/].log	a/.b	0=>1
![keep/].log	a/.b/x	1=>1
![keep/].log	a/.b/x	0=>1
![keep/].log	b/x	1=>1
![keep/].log	b/x	0=>1
![keep/].log	keepdir	1=>1
![keep/].log	keepdir	0=>1
![keep/].log	keepdir/f	1=>1
![keep/].log	keepdir/f	0=>1
![keep/].log	keepdir/./f	1=>1
![keep/].log	keepdir/./f	0=>1
![keep/].log	.b/.x	1=>1
![keep/].log	.b/.x	0=>1
![keep/].log	.b	1=>1
![keep/].log	.b	0=>1
![keep/].log	keep/x.log	1=>1
![keep/].log	keep/x.log	0=>1
![keep/].log	keep/.x.log	1=>1
![keep/].log	keep/.x.log	0=>1
![keep/].log	keep/a/b.log	1=>1
![keep/].log	keep/a/b.log	0=>1
![keep/].log	a/x	1=>1
![keep/].log	a/x	0=>1
![keep/].log	b/x	1=>1
![keep/].log	b/x	0=>1
![keep/].log	.y/x	1=>1
![keep/].log	.y/x	0=>1
![keep/].log	.x	1=>1
![keep/].log	.x	0=>1
![keep/].log	x.d	1=>1
![keep/].log	x.d	0=>1
![keep/].log	.keepdir	1=>1
![keep/].log	.keepdir	0=>1
![keep/].log	keepdir/.keepdir	1=>1
![keep/].log	keepdir/.keepdir	0=>1
![keep/].log	keep.log	1=>1
![keep/].log	keep.log	0=>1
![keep/].log	a.log	1=>1
![keep/].log	a.log	0=>1
![keep/].log	.a.log	1=>1
![keep/].log	.a.log	0=>1
![keep/].log	keep/sub.log	1=>1
![keep/].log	keep/sub.log	0=>1
![keep/].log	x.log	1=>1
![keep/].log	x.log	0=>1
![keep/].log	y.log	1=>1
![keep/].log	y.log	0=>1
{a,b}	x	1=>0
{a,b}	x	0=>0
{a,b}	ax	1=>0
{a,b}	ax	0=>0
{a,b}	ab	1=>0
{a,b}	ab	0=>0
{a,b}	a/b	1=>0
{a,b}	a/b	0=>0
{a,b}	a/x	1=>0
{a,b}	a/x	0=>0
{a,b}	a/.b	1=>0
{a,b}	a/.b	0=>0
{a,b}	a/.b/x	1=>0
{a,b}	a/.b/x	0=>0
{a,b}	b/x	1=>0
{a,b}	b/x	0=>0
{a,b}	keepdir	1=>0
{a,b}	keepdir	0=>0
{a,b}	keepdir/f	1=>0
{a,b}	keepdir/f	0=>0
{a,b}	keepdir/./f	1=>0
{a,b}	keepdir/./f	0=>0
{a,b}	.b/.x	1=>0
{a,b}	.b/.x	0=>0
{a,b}	.b	1=>0
{a,b}	.b	0=>0
{a,b}	keep/x.log	1=>0
{a,b}	keep/x.log	0=>0
{a,b}	keep/.x.log	1=>0
{a,b}	keep/.x.log	0=>0
{a,b}	keep/a/b.log	1=>0
{a,b}	keep/a/b.log	0=>0
{a,b}	a/x	1=>0
{a,b}	a/x	0=>0
{a,b}	b/x	1=>0
{a,b}	b/x	0=>0
{a,b}	.y/x	1=>0
{a,b}	.y/x	0=>0
{a,b}	.x	1=>0
{a,b}	.x	0=>0
{a,b}	x.d	1=>0
{a,b}	x.d	0=>0
{a,b}	.keepdir	1=>0
{a,b}	.keepdir	0=>0
{a,b}	keepdir/.keepdir	1=>0
{a,b}	keepdir/.keepdir	0=>0
{a,b}	keep.log	1=>0
{a,b}	keep.log	0=>0
{a,b}	a.log	1=>0
{a,b}	a.log	0=>0
{a,b}	.a.log	1=>0
{a,b}	.a.log	0=>0
{a,b}	keep/sub.log	1=>0
{a,b}	keep/sub.log	0=>0
{a,b}	x.log	1=>0
{a,b}	x.log	0=>0
{a,b}	y.log	1=>0
{a,b}	y.log	0=>0
a[x]c	x	1=>0
a[x]c	x	0=>0
a[x]c	ax	1=>0
a[x]c	ax	0=>0
a[x]c	ab	1=>0
a[x]c	ab	0=>0
a[x]c	a/b	1=>0
a[x]c	a/b	0=>0
a[x]c	a/x	1=>0
a[x]c	a/x	0=>0
a[x]c	a/.b	1=>0
a[x]c	a/.b	0=>0
a[x]c	a/.b/x	1=>0
a[x]c	a/.b/x	0=>0
a[x]c	b/x	1=>0
a[x]c	b/x	0=>0
a[x]c	keepdir	1=>0
a[x]c	keepdir	0=>0
a[x]c	keepdir/f	1=>0
a[x]c	keepdir/f	0=>0
a[x]c	keepdir/./f	1=>0
a[x]c	keepdir/./f	0=>0
a[x]c	.b/.x	1=>0
a[x]c	.b/.x	0=>0
a[x]c	.b	1=>0
a[x]c	.b	0=>0
a[x]c	keep/x.log	1=>0
a[x]c	keep/x.log	0=>0
a[x]c	keep/.x.log	1=>0
a[x]c	keep/.x.log	0=>0
a[x]c	keep/a/b.log	1=>0
a[x]c	keep/a/b.log	0=>0
a[x]c	a/x	1=>0
a[x]c	a/x	0=>0
a[x]c	b/x	1=>0
a[x]c	b/x	0=>0
a[x]c	.y/x	1=>0
a[x]c	.y/x	0=>0
a[x]c	.x	1=>0
a[x]c	.x	0=>0
a[x]c	x.d	1=>0
a[x]c	x.d	0=>0
a[x]c	.keepdir	1=>0
a[x]c	.keepdir	0=>0
a[x]c	keepdir/.keepdir	1=>0
a[x]c	keepdir/.keepdir	0=>0
a[x]c	keep.log	1=>0
a[x]c	keep.log	0=>0
a[x]c	a.log	1=>0
a[x]c	a.log	0=>0
a[x]c	.a.log	1=>0
a[x]c	.a.log	0=>0
a[x]c	keep/sub.log	1=>0
a[x]c	keep/sub.log	0=>0
a[x]c	x.log	1=>0
a[x]c	x.log	0=>0
a[x]c	y.log	1=>0
a[x]c	y.log	0=>0
c{,b}	x	1=>0
c{,b}	x	0=>0
c{,b}	ax	1=>0
c{,b}	ax	0=>0
c{,b}	ab	1=>0
c{,b}	ab	0=>0
c{,b}	a/b	1=>0
c{,b}	a/b	0=>0
c{,b}	a/x	1=>0
c{,b}	a/x	0=>0
c{,b}	a/.b	1=>0
c{,b}	a/.b	0=>0
c{,b}	a/.b/x	1=>0
c{,b}	a/.b/x	0=>0
c{,b}	b/x	1=>0
c{,b}	b/x	0=>0
c{,b}	keepdir	1=>0
c{,b}	keepdir	0=>0
c{,b}	keepdir/f	1=>0
c{,b}	keepdir/f	0=>0
c{,b}	keepdir/./f	1=>0
c{,b}	keepdir/./f	0=>0
c{,b}	.b/.x	1=>0
c{,b}	.b/.x	0=>0
c{,b}	.b	1=>0
c{,b}	.b	0=>0
c{,b}	keep/x.log	1=>0
c{,b}	keep/x.log	0=>0
c{,b}	keep/.x.log	1=>0
c{,b}	keep/.x.log	0=>0
c{,b}	keep/a/b.log	1=>0
c{,b}	keep/a/b.log	0=>0
c{,b}	a/x	1=>0
c{,b}	a/x	0=>0
c{,b}	b/x	1=>0
c{,b}	b/x	0=>0
c{,b}	.y/x	1=>0
c{,b}	.y/x	0=>0
c{,b}	.x	1=>0
c{,b}	.x	0=>0
c{,b}	x.d	1=>0
c{,b}	x.d	0=>0
c{,b}	.keepdir	1=>0
c{,b}	.keepdir	0=>0
c{,b}	keepdir/.keepdir	1=>0
c{,b}	keepdir/.keepdir	0=>0
c{,b}	keep.log	1=>0
c{,b}	keep.log	0=>0
c{,b}	a.log	1=>0
c{,b}	a.log	0=>0
c{,b}	.a.log	1=>0
c{,b}	.a.log	0=>0
c{,b}	keep/sub.log	1=>0
c{,b}	keep/sub.log	0=>0
c{,b}	x.log	1=>0
c{,b}	x.log	0=>0
c{,b}	y.log	1=>0
c{,b}	y.log	0=>0
